 Mean of the integrated profile, Standard deviation of the integrated profile, Excess kurtosis of the integrated profile, Skewness of the integrated profile, Mean of the DM-SNR curve, Standard deviation of the DM-SNR curve, Excess kurtosis of the DM-SNR curve, Skewness of the DM-SNR curve,target_class
86.4921875,37.44120309,,2.538329706,2.81270903,16.48152018,8.103745076000001,80.52050411,0.0
146.2265625,46.16820721,-0.047821727,-0.038709454,1.22909699,10.86929135,14.71706507,281.4016169,0.0
128.984375,58.9234122,,-0.518005038,4.440635452,24.75101405,6.519462908,45.34360422,0.0
122.8828125,44.62843493,0.198375695,-0.020463575,3.361204013,22.99385478,7.335245382999999,55.87978522,0.0
133.9765625,50.16994009,0.271682898,-0.184406374,3.191471572,20.95310804,7.913978685,68.72498219,0.0
124.40625,43.25640081,,0.567034945,4.373745819,27.39027877,6.759491684,47.19675962,0.0
127.25,43.66402266,-0.125126919,0.5518670960000001,4.598662207,27.80193561,6.58179575,44.62062397,0.0
114.6875,54.88777613,0.153609677,-0.480385104,3.27006689,,7.026818885,60.16877571,0.0
108.0859375,54.98068231,0.24412406600000006,-0.370771794,25.80769231,62.1418418,2.172473983,3.125661762,0.0
112.0546875,52.67327189,0.434839216,-0.380531784,89.73578595,93.48736125,0.192151498,-1.824854403,0.0
116.875,51.07760639,,-0.213326853,1.636287625,14.15882157,11.99424384,168.49746140000005,0.0
106.7421875,50.66252407,0.246558119,-0.384158837,2.449832776,18.90121278,8.944605544,87.04992638,0.0
122.6015625,53.79697654,-0.051964773,-0.3797290270000001,2.636287625,15.17095406,9.519292364,117.7422254,0.0
99.3515625,47.484634,,0.144338669,0.905518395,,17.58396727,381.907172,0.0
117.2421875,52.80221736,0.217252967,-0.3679260620000001,1.358695652,12.47851396,13.0676726,204.3573271,0.0
130.8828125,52.24859763,-0.08030659400000001,-0.558726642,53.26254181,81.48426383,1.137613402,-0.35445929600000003,0.0
113.765625,51.10046544,,0.357660679,3.725752508,23.07186763,8.487207178,78.84397647,0.0
136.0625,53.75112644,,-0.35188260600000004,3.323578595,21.32562826,7.957967135,,0.0
116.8671875,46.69939960000001,0.693891075,0.7937746170000001,1.560200669,13.40614175,11.12809746,151.2436066,0.0
109.0859375,49.77088559,0.215453082,-0.334613617,2.816053512,19.22785248,8.725410531,85.61567629,0.0
107.796875,41.56270853,0.510415259,1.6726030230000002,1.910535117,17.34095012,10.50891351,120.4432366,1.0
108.3203125,49.2625196,0.394893807,-0.033904739,6.381270903,30.36841978,5.307883728999999,28.88554142,0.0
115.2421875,44.0560272,0.019827982,-0.130603305,8.932274247,34.03949008,4.336819172,19.57120828,0.0
100.1015625,41.59023320000001,,1.7982114269999998,140.13210700000002,92.79473124,-0.698226921,-1.302047088,0.0
114.578125,47.81795057,0.364035234,0.115757939,0.81270903,10.64429624,17.59691552,352.0733862,0.0
111.484375,53.06834985,,-0.116594362,1.599498328,11.34747477,12.59528115,226.6992057,0.0
91.453125,40.21385399,0.873622268,2.573178343,1.945652174,14.18562639,10.96108338,146.5033113,0.0
72.671875,39.71403825,1.736562187,5.300701134,20.54765886,59.07871488,2.757302468,6.050100986,1.0
106.921875,50.29516151,0.068081305,-0.150225969,0.678929766,11.30863423,18.27913989,352.14235539999993,0.0
118.453125,44.20263344,,0.139725829,1.50083612,12.02919383,12.90421569,211.2273103,0.0
111.2109375,42.03396178,0.4346559720000001,0.710722124,2.175585284,,9.665629011,114.8226213,0.0
135.03125,48.38403299,0.015613299,-0.393499062,58.0409699,85.26783002,0.8095076179999999,-1.294084307,0.0
40.9296875,30.20093738,4.76063117,27.31095198,22.97993311,52.08142196,2.719680049,7.064026397,1.0
110.84375,39.99774164,0.3620483370000001,0.7933894890000001,2.723244147,16.23730257,8.131253073,81.83686595,0.0
132.7265625,46.04646343,0.24101712,0.239577744,1.244983278,13.04703416,13.51871228,205.5688545,0.0
109.96875,43.48112692,0.103097531,0.288852199,3.272575251,17.09478642,7.02462355,64.85060695,0.0
31.59375,33.38165605,4.32401085,21.06324237,67.14548495,70.7444686,1.07293357,,1.0
114.109375,51.4024006,0.5362988120000001,0.142212369,2.242474916,13.6654265,9.776305772,,0.0
127.53125,54.94826224,-0.040918368,-0.375899799,2.276755853,15.2191734,9.159952623999999,102.7921675,0.0
97.28125,44.38819126,0.324231173,0.6030650129999999,1.339464883,12.44500199,12.96334939,201.2663782,0.0
134.3046875,49.5363753,-0.106862631,-0.343671956,8.039297658999999,37.01618955,4.706920406,21.37673329,0.0
124.6796875,51.5109111,-0.08715060599999999,-0.23422650600000006,5.834448161,27.96930384,5.741135324,35.47447386,0.0
127.78125,47.14802778,-0.159473969,0.299721713,3.781772575,22.06220384,6.9676732470000005,53.62233903,0.0
111.0390625,44.77014252,0.347200157,0.790619099,1.35451505,15.7276062,12.53553735,164.2598851,0.0
105.0390625,47.87735019,,-0.083401818,73.58946488,75.53833235,0.080488342,-1.92586853,0.0
118.203125,49.21244751,0.142617501,0.028780841,0.913043478,9.325090965,19.78400066,486.652866,0.0
118.203125,55.08109921,-0.07077583400000001,-0.377993387,1.495819398,,12.18685415,184.66188380000003,0.0
36.078125,36.01683837,3.98302081,17.22746074,61.21321070000001,,1.225225465,,1.0
118.171875,58.80477624,0.094583898,-0.52927042,2.930602007,16.90394959,8.011701432,80.17904571,0.0
96.8203125,46.2276016,0.3364808970000001,0.019975519,149.6187291,70.04858646,-1.173883762,0.393388444,0.0
108.6796875,47.30220885,0.17841631300000002,0.019663453,1.947324415,14.62610032,10.2084451,127.6783784,0.0
110.1640625,40.31318359,,0.70719171,3.343645485,18.43794985,8.03880159,,0.0
119.609375,52.45447943,0.097267935,-0.148668105,2.222408027,,9.659502559,105.3632608,0.0
146.1640625,58.52280236,-0.386948102,-0.55575902,176.4423077,75.75173442,-1.570609373,0.968536251,0.0
104.515625,47.86471567,0.195533185,0.011958706,2.741638796,,8.070856857,71.02013489,0.0
134.59375,48.85060732,-0.086541158,0.354941398,2.471571906,18.10379849,9.058204757999999,91.86346228,0.0
137.3046875,51.87899963,-0.076289817,-0.17937292600000002,3.215719064,22.06959849,7.642947839,62.62384632,0.0
130.5078125,44.65580101,0.131694604,-0.17164027399999998,9.638795987,42.06993660000001,4.288426479,16.9975901,0.0
144.1484375,48.41569507,-0.06563545900000001,-0.160816466,2.402173913,15.63776714,9.168151163,104.08364559999998,0.0
98.84375,42.0933556,0.259476123,0.7643565590000001,1.3469899669999998,13.87928725,12.50814633,175.1588257,0.0
112.9765625,44.22518104,0.121421987,0.198164953,2.255016722,19.57404303,9.710803985,100.0137152,0.0
151.5078125,48.47840951,-0.119643101,-0.243546273,2.224916388,14.63383905,9.650360263,117.2324277,0.0
134.96875,49.68949485,-0.00051984,-0.044021245999999986,3.893812709,20.30946849,6.7016229539999985,,0.0
79.640625,32.94164689,0.981903415,4.951839322,1.407190635,10.89838663,13.98517336,268.79390960000006,0.0
107.703125,44.72631345,,0.390774775,2.598662207,17.14504711,8.498741192,85.01391793,0.0
116.59375,46.02299654,-0.021803635,0.123606299,2.448996656,14.18852664,9.254042096000001,117.4881778,0.0
140.28125,55.97180338,-0.092818098,-0.6385135270000001,5.804347826,33.01218759,6.016745178,35.38941361,0.0
134.53125,57.02315011,-0.020526246,-0.7772827059999999,100.3670569,82.66451046,-0.349058706,-1.7858006519999998,0.0
117.421875,50.51834589,0.065208474,-0.075940335,1.413043478,11.35788871,13.22542587,235.5424269,0.0
137.171875,45.31351023,0.14855203,0.151383816,0.434782609,8.60834515,24.43849615,666.6812642000001,0.0
128.3359375,57.19023591,-0.075856467,-0.609328525,2.655518395,15.62082248,8.860941626,101.5189001,0.0
115.4296875,48.53102802,0.12605033699999998,-0.351237035,1.607859532,13.92217638,11.32965492,151.90229219999995,0.0
116.1171875,39.18498219,,1.003768793,3.964046823,25.22572766,6.981779143,51.2940284,0.0
101.9140625,52.23953653,0.21674266,-0.291253721,9.372073579,35.10621041,4.12515696,16.64677944,0.0
122.1484375,50.43577132,0.263185765,0.144533524,2.594481605,19.91726876,9.14245177,90.66727517,0.0
97.9375,47.86614637,,0.386263027,0.444816054,8.578350183,24.95688426,684.3955055,0.0
100.28125,47.89163182,0.183797176,-0.19014312,0.913879599,9.924385089,17.37353171,383.9338901,0.0
105.8515625,30.57549311,0.595646138,3.899363677,3.260033445,20.94119274,7.402200439,,0.0
100.515625,78.03274397,0.456688234,-1.107305743,137.9665552,57.68241867,-0.522481423,-0.961719465,0.0
108.15625,48.67902486,,0.212339513,3.3152173910000005,19.4432147,7.442611136,64.14476583,0.0
88.984375,40.97140473,0.504127554,1.56231796,2.397157191,15.36861324,8.69239879,95.55543287,0.0
132.0625,50.68110317,,-0.254305539,1.193979933,10.51845792,15.47148096,312.4466781000001,0.0
96.171875,41.72924435,0.622198736,1.6216774390000002,2.2892976590000003,20.14923219,9.552989401,94.59263053,0.0
143.8125,49.91895776,-0.328117786,-0.286580019,5.216555184,29.01595271,5.844517596,,0.0
114.1484375,45.17225535,0.17982672100000002,0.074158217,2.455685619,14.536675199999998,9.417564139,116.3594624,0.0
136.453125,55.66008155,-0.007838336999999999,-0.6395071729999999,2.647157191,19.16206843,8.452301785,77.85639114,0.0
87.796875,46.55110756,0.477314372,0.202493385,2.741638796,16.20719643,8.312471581,85.93428443,0.0
110.46875,44.96108343,0.316186815,-0.008498041999999999,2.255016722,15.406781400000002,8.906187567,97.39733006,0.0
113.5234375,43.84382169,0.267889372,0.229945497,3.074414716,19.92872704,7.540242005,63.09524259,0.0
114.9140625,53.7808091,0.419768208,-0.14389697699999998,3.064381271,19.89479106,7.982611001,,0.0
130.171875,44.34913143,0.248646786,0.4141377470000001,3.803511706,26.22010681,7.294434699,53.79774129,0.0
86.984375,40.92256109,0.507176283,0.937102547,2.781772575,18.22330004,8.600524315,86.35206518,0.0
132.4921875,47.62778799,0.145232988,0.153004953,2.8152173910000005,15.71581237,8.933075582999999,,0.0
127.8828125,49.34043428,-0.085335411,-0.198335776,1.836120401,14.01635093,11.13113041,151.0984701,0.0
123.3828125,50.45296713,0.011410385,-0.388580025,3.509197324,21.82407041,7.146556531,54.44826751,0.0
124.328125,49.50459407,0.188985927,-0.26944407800000003,2.894648829,18.79476208,8.136349548,76.41768059,0.0
114.2421875,46.78937949,0.246771416,0.055348841,1.200668896,13.88918877,14.52517641,232.26962680000003,0.0
112.8125,52.88427076,0.146056989,-0.178327457,7.530936455,29.15762513,4.242804727,19.44723444,0.0
90.4453125,43.91856964,0.8877044609999999,1.392000315,2.066053512,12.49681504,10.426202,158.7573766,0.0
97.7578125,51.5574234,0.7893745090000001,0.473084066,2.663043478,20.47196481,9.948226346,,0.0
129.3046875,45.00912383,0.17974269699999998,0.344964304,1.91722408,16.12795837,10.21530112,115.8914785,0.0
94.3203125,45.05377578,0.44189709,0.390206838,2.218227425,18.03749446,9.220389804,92.55756261,0.0
92.9375,37.08978759,0.64073312,1.613604396,2.493311037,18.32411981,9.263298677,95.53395626,0.0
112.5703125,40.40859353,,1.154466251,0.870401338,13.42366353,16.45809591,278.5807942,1.0
120.1796875,58.08741172,0.07532771,-0.374005884,4.454013378,23.68092791,6.998100564,54.21791658,0.0
120.640625,54.02773223,-0.058280876,-0.187923711,2.196488294,16.68889106,9.09807639,93.1445328,0.0
99.9453125,50.317012,,-0.016124384,3.740802676,24.05608776,6.914158071,49.64590164,0.0
116.4375,61.80434729,0.06644035200000001,-0.68568066,2.981605351,19.80252837,8.620895914,83.01771137,0.0
132.8984375,50.89831159,-0.204922208,-0.145613752,2.191471572,14.45472556,10.52297801,142.78941840000005,0.0
128.1484375,45.80565089,0.347067299,0.413180659,2.053511706,15.64292651,9.578141426,108.0181423,0.0
119.796875,44.57198521,0.184917014,0.480636218,2.902173913,15.64877768,8.755201367,102.0836799,0.0
24.7578125,30.23624328,,45.32426718,113.7090301,85.28956551,0.027521155,-1.326408834,1.0
146.078125,49.15212505,-0.130417545,-0.240519361,2.405518395,17.8225723,8.612183738999999,82.88651921,0.0
112.953125,46.32575879,0.311345597,0.074030019,1.718227425,16.0106581,10.75575083,125.7474262,0.0
85.1640625,36.6168458,0.7581557109999999,2.599784752,5.189799331000001,30.17692971,6.231045965,39.28716932,0.0
111.9453125,50.53654442,0.198879212,-0.075979121,8.694816054,36.99868487,4.58813153,20.76882375,0.0
135.9921875,41.82375523,0.278841589,0.997743795,0.907190635,11.90046155,15.84187546,280.0440249,0.0
120.9765625,43.97468463,0.455733044,0.693464959,1.884615385,16.19142587,11.06612573,135.9871294,0.0
93.9765625,38.77004821,0.54757771,1.490568809,22.68561873,57.40510413,2.326863586,3.90579952,0.0
117.9140625,64.28088112,0.062210015,-1.135840371,3.019230769,21.22113538,8.37392441,75.47712321,0.0
125.109375,54.70178162,0.220213622,-0.322086239,1.877090301,,10.87510652,142.8402366,0.0
125.5,46.5639681,0.202991542,0.007243326,0.714882943,8.404876704,24.27381059,703.8862195,0.0
117.1796875,52.60546454,0.149329336,-0.234642792,54.16220736,,1.028058958,-0.623456777,0.0
124.3515625,59.18002063,0.083316104,-0.91820436,46.71404682,80.11783861,1.409242285,0.39790725,0.0
134.6953125,58.84348395,0.139608223,-0.764310229,154.4966555,105.6738727,-0.688237925,-1.4210859569999998,0.0
119.921875,34.59376059,0.302254638,1.923421637,8.526755853,35.43553834,4.459655908999999,19.54082141,0.0
123.671875,42.34329739,0.44007387,0.742069442,1.178093645,10.81499432,14.68765431,282.5940334,0.0
134.46875,41.98175524,,0.767895951,2.6847826089999995,21.34601392,8.73386105,78.8111146,0.0
127.4296875,49.79531284,,-0.237555756,1.759197324,16.32929966,11.7680597,151.25699219999996,0.0
132.5078125,67.45310826,-0.231306664,-1.059229377,188.0794314,49.22589265,-1.390586203,1.731152391,0.0
143.515625,50.82798571,-0.021278989,-0.112684911,1.377926421,,14.09294169,267.5754945,0.0
157.5234375,41.84438523,-0.358968128,1.245268054,6.5,28.39518955,5.040040875,26.7181079,0.0
131.0078125,55.00319538,,-0.365681362,5.382107023,26.26419631,5.9621527310000015,,0.0
148.75,42.92362403,-0.213927538,0.556194166,1.148829431,12.22043591,13.20957863,208.2535412,0.0
132.4140625,49.04502513,,0.17958012199999998,2.9949832780000003,,7.746604548,80.91875735,0.0
127.9453125,52.74678731,0.224755174,-0.302191029,1.963210702,16.22888083,10.51159066,123.7103034,0.0
87.796875,38.2688596,0.624975986,1.955457701,1.947324415,14.45271617,10.08568188,123.6252864,0.0
128.4609375,47.91918691,-0.008418927,0.172413703,8.903010033,35.17617806,4.280974046,18.886284600000003,0.0
140.90625,43.64459401,0.062158062,0.529802354,6.00083612,25.96925438,4.961810673,27.29839584,0.0
45.4296875,29.51050756,4.256673392,24.71317852,21.31438127,52.65820083,2.971689457,8.159988565,1.0
131.25,46.87949978,0.041032378,0.13208735,0.992474916,9.575039504,18.02280786,,0.0
101.859375,44.13734501,,0.697230083,1.733277592,13.51259525,10.38288757,137.8139378,0.0
67.3046875,36.84078043,1.924392987,6.976179018,18.51588629,51.07876973,2.9607325760000003,8.019208492999999,1.0
146.125,52.39811542,-0.149564855,-0.192416748,14.04431438,46.11223631,3.292660807,,0.0
99.34375,38.64429888,,1.143088065,2.25083612,18.03922587,9.332173577,97.79805648,0.0
85.9296875,35.63490731,0.744136803,2.957688353,1.846153846,14.99558721,10.9028576,142.0082635,0.0
95.4375,42.30206666,0.627341983,1.019838033,3.532608696,19.71400297,7.051233402,58.02947576,0.0
67.171875,38.3534364,2.213705405,9.130930749,8.37541806,34.43590378,4.81411156,23.64356824,1.0
133.0546875,47.60158686,-0.015061284,-0.167059851,2.182274247,12.88183576,10.05746544,,0.0
118.515625,49.28329845,0.096454934,-0.227667575,4.931438127,25.66578963,6.583810776,47.28076829,0.0
121.015625,56.94747914,-0.105391131,-0.832024731,170.9314381,98.31715444,-1.067532447,-0.763358581,0.0
130.7109375,45.45398641,0.023009288,0.048930664000000006,2.128762542,13.61585278,10.86426554,154.53674130000005,0.0
111.171875,61.91805439,0.359765058,-0.747335503,61.83110368,87.23791079,0.916027429,-0.903460922,0.0
112.7265625,47.73064314,0.21774778600000005,-0.263104974,1.6530100330000002,12.14478566,12.08717342,195.0330463,0.0
116.828125,55.87305776,0.089774342,-0.4872727220000001,2.506688963,17.15254563,8.601843033,89.32939504,0.0
108.359375,45.6069715,0.6363305429999999,0.957835849,3.010869565,20.79271118,8.554171998,79.75174851,0.0
105.5078125,47.69728702,0.231763463,0.018627137,1.83277592,16.09842623,10.53236966,122.6056314,0.0
116.8828125,52.93858781,0.08966536900000001,-0.35360109799999995,1.859531773,13.55394281,12.06942873,185.19168,0.0
136.75,49.90741428,-0.11403795,-0.091393469,3.326923077,20.72505095,7.752153083,,0.0
122.828125,50.05280171,,0.06100475900000001,1.77173913,12.31005125,11.29523122,175.7570632,0.0
104.7890625,52.87347107,,-0.06595987099999999,1.911371237,13.4748808,10.14343731,136.0934211,0.0
106.96875,45.58970167,0.257192611,0.05567,2.596989967,14.46156679,8.977937292,108.6958598,0.0
136.7578125,48.58879534,-0.156798152,0.038722483,77.89632107,82.48725017,0.240533271,-1.73045099,0.0
103.828125,45.09193896,0.521968842,0.197603763,1.064381271,,18.1481764,423.7272087,0.0
128.65625,47.10716465,-0.133380939,0.414499731,2.655518395,14.86854533,8.636292772000001,100.0905434,0.0
87.515625,51.76343189,1.070588903,0.74283956,15.67809365,50.90591579,3.141187931,8.440045482999999,0.0
127.46875,48.95006025,-0.18978115,0.122562328,1.709866221,17.11099716,11.22969212,,0.0
120.2890625,49.08588652,0.0230447,-0.025436419,3.247491639,,7.498141778,70.72098564,0.0
116.21875,46.45914494,0.009649924,0.261443002,3.264214047,19.87520658,7.838087501,72.6315441,0.0
131.0703125,51.59868936,-0.00614675,-0.06438509,2.10451505,16.43462613,9.924943888,110.3403472,0.0
119.9765625,48.87747194,-0.079337171,-0.306004071,2.060200669,17.87446156,10.04384112,106.9868927,0.0
103.9921875,42.93335972,,0.665457146,1.362876254,12.12526977,12.87286833,206.3166744,0.0
104.328125,41.70752131,0.481346849,1.748107196,6.112876254,31.83921461,5.593785604,31.25637134,0.0
72.734375,38.52809129,2.195396957,6.201500447000001,62.46321070000001,,0.913483452,-0.483853847,1.0
126.359375,53.57073804,0.10184589,-0.254933271,2.063545151,13.81722456,9.395288892,119.5040394,0.0
120.6640625,44.83132926,,0.229467509,0.8561872909999999,10.3623831,17.42178253,360.0656947,0.0
102.59375,49.82209561,0.476667379,0.15997223800000002,1.837792642,16.17774731,11.31276945,141.8802693,0.0
108.484375,39.26452446,0.273253029,1.482738496,5.7207357860000005,29.38668967,5.539966497999999,30.98345862,0.0
134.65625,52.12866257,,-0.424615044,0.892140468,12.53353649,15.46406334,254.0785794,0.0
107.984375,45.36931514,0.321956454,0.217497178,1.2090301,13.23885732,13.42364722,204.6410391,0.0
129.1796875,54.90495105,-0.021864473,-0.600601906,2.9640468230000003,16.90316346,8.52994746,91.20431794,0.0
101.2421875,91.8086279,0.29011494,-1.781888301,195.7959866,63.62401461,-1.852570168,2.544998981,0.0
117.015625,45.20854185,0.223909377,0.151190813,7.68729097,35.20001433,4.67815654,21.10775485,0.0
121.7578125,55.13998465,,-0.238010112,1.97909699,15.01722749,10.13219147,121.2368847,0.0
112.421875,43.68845839,0.442356339,0.463952655,25.73578595,,2.090990129,2.870576444,1.0
117.828125,39.43251937,0.146218037,1.005438283,0.8511705690000001,10.9280678,16.85338268,325.6938292,0.0
106.046875,42.07505559,,0.5761440489999999,3.122909699,19.92492037,7.313482771,58.79212762,0.0
